,lcl_id,train_test_split,month_name,dayofweek,hhourly_rank,hh_avg,weekly_rank
11593,MAC000018,train,January,4,25,0.2228,170
11594,MAC000018,train,January,4,26,0.2598,171
11595,MAC000018,train,January,4,27,0.4692,172
11596,MAC000018,train,January,4,28,0.2386,173
11597,MAC000018,train,January,4,29,0.245,174
11598,MAC000018,train,January,4,30,0.2188,175
11599,MAC000018,train,January,4,31,0.1908,176
11600,MAC000018,train,January,4,32,0.1852,177
11601,MAC000018,train,January,4,33,0.181,178
11602,MAC000018,train,January,4,34,0.2114,179
11603,MAC000018,train,January,4,35,0.1772,180
11604,MAC000018,train,January,4,36,0.218,181
11605,MAC000018,train,January,4,37,0.2602,182
11606,MAC000018,train,January,4,38,0.3274,183
11607,MAC000018,train,January,4,39,0.2896,184
11608,MAC000018,train,January,4,40,0.3258,185
11609,MAC000018,train,January,4,41,0.3822,186
11610,MAC000018,train,January,4,42,0.3446,187
11611,MAC000018,train,January,4,43,0.384,188
11612,MAC000018,train,January,4,44,0.399,189
11613,MAC000018,train,January,4,45,0.4428,190
11614,MAC000018,train,January,4,46,0.3718,191
11615,MAC000018,train,January,4,47,0.3932,192
11616,MAC000018,train,January,5,0,0.3582,193
11617,MAC000018,train,January,5,1,0.3902,194
11618,MAC000018,train,January,5,2,0.3366,195
11619,MAC000018,train,January,5,3,0.32,196
11620,MAC000018,train,January,5,4,0.28,197
11621,MAC000018,train,January,5,5,0.246,198
11622,MAC000018,train,January,5,6,0.3194,199
11623,MAC000018,train,January,5,7,0.2442,200
11624,MAC000018,train,January,5,8,0.1928,201
11625,MAC000018,train,January,5,9,0.1734,202
11626,MAC000018,train,January,5,10,0.1878,203
11627,MAC000018,train,January,5,11,0.2248,204
11628,MAC000018,train,January,5,12,0.204,205
11629,MAC000018,train,January,5,13,0.1726,206
11630,MAC000018,train,January,5,14,0.1578,207
11631,MAC000018,train,January,5,15,0.1606,208
11632,MAC000018,train,January,5,16,0.1776,209
11633,MAC000018,train,January,5,17,0.1674,210
11634,MAC000018,train,January,5,18,0.1532,211
11635,MAC000018,train,January,5,19,0.182,212
11636,MAC000018,train,January,5,20,0.171,213
11637,MAC000018,train,January,5,21,0.3744,214
11638,MAC000018,train,January,5,22,0.2716,215
11639,MAC000018,train,January,5,23,0.1722,216
11640,MAC000018,train,January,5,24,0.1746,217
11641,MAC000018,train,January,5,25,0.19,218
11642,MAC000018,train,January,5,26,0.1604,219
11643,MAC000018,train,January,5,27,0.1462,220
11644,MAC000018,train,January,5,28,0.1692,221
11645,MAC000018,train,January,5,29,0.2266,222
11646,MAC000018,train,January,5,30,0.2646,223
11647,MAC000018,train,January,5,31,0.4852,224
11648,MAC000018,train,January,5,32,0.4294,225
11649,MAC000018,train,January,5,33,0.1992,226
11650,MAC000018,train,January,5,34,0.2142,227
11651,MAC000018,train,January,5,35,0.3514,228
11652,MAC000018,train,January,5,36,0.3498,229
11653,MAC000018,train,January,5,37,0.3336,230
11654,MAC000018,train,January,5,38,0.2524,231
11655,MAC000018,train,January,5,39,0.2014,232
11656,MAC000018,train,January,5,40,0.2004,233
11657,MAC000018,train,January,5,41,0.169,234
11658,MAC000018,train,January,5,42,0.1722,235
11659,MAC000018,train,January,5,43,0.1888,236
11660,MAC000018,train,January,5,44,0.18,237
11661,MAC000018,train,January,5,45,0.2144,238
11662,MAC000018,train,January,5,46,0.2268,239
11663,MAC000018,train,January,5,47,0.2502,240
11664,MAC000018,train,January,6,0,0.3618,241
11665,MAC000018,train,January,6,1,0.2245,242
11666,MAC000018,train,January,6,2,0.2267,243
11667,MAC000018,train,January,6,3,0.2313,244
11668,MAC000018,train,January,6,4,0.2487,245
11669,MAC000018,train,January,6,5,0.2652,246
11670,MAC000018,train,January,6,6,0.3407,247
11671,MAC000018,train,January,6,7,0.3095,248
11672,MAC000018,train,January,6,8,0.2888,249
11673,MAC000018,train,January,6,9,0.1957,250
11674,MAC000018,train,January,6,10,0.2228,251
11675,MAC000018,train,January,6,11,0.2175,252
11676,MAC000018,train,January,6,12,0.2338,253
11677,MAC000018,train,January,6,13,0.1702,254
11678,MAC000018,train,January,6,14,0.2375,255
11679,MAC000018,train,January,6,15,0.2212,256
11680,MAC000018,train,January,6,16,0.5347,257
11681,MAC000018,train,January,6,17,0.3388,258
11682,MAC000018,train,January,6,18,0.2512,259
11683,MAC000018,train,January,6,19,0.2785,260
11684,MAC000018,train,January,6,20,0.3172,261
11685,MAC000018,train,January,6,21,0.2973,262
11686,MAC000018,train,January,6,22,0.2943,263
11687,MAC000018,train,January,6,23,0.25,264
11688,MAC000018,train,January,6,24,0.2377,265
11689,MAC000018,train,January,6,25,0.2328,266
11690,MAC000018,train,January,6,26,0.2437,267
11691,MAC000018,train,January,6,27,0.2405,268
11692,MAC000018,train,January,6,28,0.2345,269
11693,MAC000018,train,January,6,29,0.211,270
11694,MAC000018,train,January,6,30,0.3017,271
11695,MAC000018,train,January,6,31,0.4135,272
11696,MAC000018,train,January,6,32,0.3972,273
11697,MAC000018,train,January,6,33,0.4253,274
11698,MAC000018,train,January,6,34,0.477,275
11699,MAC000018,train,January,6,35,0.4395,276
11700,MAC000018,train,January,6,36,0.4188,277
11701,MAC000018,train,January,6,37,0.4285,278
11702,MAC000018,train,January,6,38,0.382,279
11703,MAC000018,train,January,6,39,0.3395,280
11704,MAC000018,train,January,6,40,0.363,281
11705,MAC000018,train,January,6,41,0.34,282
11706,MAC000018,train,January,6,42,0.295,283
11707,MAC000018,train,January,6,43,0.3205,284
11708,MAC000018,train,January,6,44,0.2657,285
11709,MAC000018,train,January,6,45,0.2508,286
11710,MAC000018,train,January,6,46,0.218,287
11711,MAC000018,train,January,6,47,0.1802,288
11712,MAC000018,train,January,7,0,0.166,289
11713,MAC000018,train,January,7,1,0.1378,290
11714,MAC000018,train,January,7,2,0.1335,291
11715,MAC000018,train,January,7,3,0.1293,292
11716,MAC000018,train,January,7,4,0.1338,293
11717,MAC000018,train,January,7,5,0.1235,294
11718,MAC000018,train,January,7,6,0.1247,295
11719,MAC000018,train,January,7,7,0.1552,296
11720,MAC000018,train,January,7,8,0.1845,297
11721,MAC000018,train,January,7,9,0.2288,298
11722,MAC000018,train,January,7,10,0.283,299
11723,MAC000018,train,January,7,11,0.2742,300
11724,MAC000018,train,January,7,12,0.2622,301
11725,MAC000018,train,January,7,13,0.3015,302
11726,MAC000018,train,January,7,14,0.339,303
11727,MAC000018,train,January,7,15,0.2902,304
11728,MAC000018,train,January,7,16,0.3185,305
11729,MAC000018,train,January,7,17,0.3075,306
11730,MAC000018,train,January,7,18,0.3015,307
11731,MAC000018,train,January,7,19,0.342,308
11732,MAC000018,train,January,7,20,0.3045,309
11733,MAC000018,train,January,7,21,0.3333,310
11734,MAC000018,train,January,7,22,0.305,311
11735,MAC000018,train,January,7,23,0.2807,312
11736,MAC000018,train,January,7,24,0.274,313
11737,MAC000018,train,January,7,25,0.2567,314
11738,MAC000018,train,January,7,26,0.189,315
11739,MAC000018,train,January,7,27,0.1957,316
11740,MAC000018,train,January,7,28,0.235,317
11741,MAC000018,train,January,7,29,0.1868,318
11742,MAC000018,train,January,7,30,0.2258,319
11743,MAC000018,train,January,7,31,0.353,320
11744,MAC000018,train,January,7,32,0.3353,321
11745,MAC000018,train,January,7,33,0.2908,322
11746,MAC000018,train,January,7,34,0.2888,323
11747,MAC000018,train,January,7,35,0.4505,324
11748,MAC000018,train,January,7,36,0.4797,325
11749,MAC000018,train,January,7,37,0.7103,326
11750,MAC000018,train,January,7,38,0.5545,327
11751,MAC000018,train,January,7,39,0.4888,328
11752,MAC000018,train,January,7,40,0.46,329
11753,MAC000018,train,January,7,41,0.413,330
11754,MAC000018,train,January,7,42,0.4627,331
11755,MAC000018,train,January,7,43,0.474,332
11756,MAC000018,train,January,7,44,0.485,333
11757,MAC000018,train,January,7,45,0.454,334
11758,MAC000018,train,January,7,46,0.3772,335
11759,MAC000018,train,January,7,47,0.5237,336
11760,MAC000018,train,November,1,0,0.301,1
11761,MAC000018,train,November,1,1,0.3035,2
11762,MAC000018,train,November,1,2,0.3145,3
11763,MAC000018,train,November,1,3,0.315,4
11764,MAC000018,train,November,1,4,0.3232,5
11765,MAC000018,train,November,1,5,0.3125,6
11766,MAC000018,train,November,1,6,0.2995,7
11767,MAC000018,train,November,1,7,0.262,8
11768,MAC000018,train,November,1,8,0.2825,9
11769,MAC000018,train,November,1,9,0.2635,10
11770,MAC000018,train,November,1,10,0.2208,11
11771,MAC000018,train,November,1,11,0.2145,12
11772,MAC000018,train,November,1,12,0.2208,13
11773,MAC000018,train,November,1,13,0.235,14
11774,MAC000018,train,November,1,14,0.2188,15
11775,MAC000018,train,November,1,15,0.1795,16
11776,MAC000018,train,November,1,16,0.1575,17
11777,MAC000018,train,November,1,17,0.1402,18
11778,MAC000018,train,November,1,18,0.1295,19
11779,MAC000018,train,November,1,19,0.191,20
11780,MAC000018,train,November,1,20,0.2043,21
11781,MAC000018,train,November,1,21,0.2102,22
11782,MAC000018,train,November,1,22,0.2053,23
11783,MAC000018,train,November,1,23,0.4795,24
11784,MAC000018,train,November,1,24,0.2167,25
11785,MAC000018,train,November,1,25,0.1202,26
11786,MAC000018,train,November,1,26,0.1305,27
11787,MAC000018,train,November,1,27,0.185,28
11788,MAC000018,train,November,1,28,0.65,29
11789,MAC000018,train,November,1,29,0.6862,30
11790,MAC000018,train,November,1,30,0.9268,31
11791,MAC000018,train,November,1,31,0.5388,32
11792,MAC000018,train,November,1,32,0.5423,33
11793,MAC000018,train,November,1,33,0.5272,34
11794,MAC000018,train,November,1,34,0.2662,35
11795,MAC000018,train,November,1,35,0.2565,36
11796,MAC000018,train,November,1,36,0.2888,37
11797,MAC000018,train,November,1,37,0.3543,38
11798,MAC000018,train,November,1,38,0.4088,39
11799,MAC000018,train,November,1,39,0.4155,40
11800,MAC000018,train,November,1,40,0.4415,41
11801,MAC000018,train,November,1,41,0.5373,42
11802,MAC000018,train,November,1,42,0.5797,43
11803,MAC000018,train,November,1,43,0.4992,44
11804,MAC000018,train,November,1,44,0.599,45
11805,MAC000018,train,November,1,45,0.5968,46
11806,MAC000018,train,November,1,46,0.513,47
11807,MAC000018,train,November,1,47,0.5105,48
11808,MAC000018,train,November,2,0,0.4805,49
11809,MAC000018,train,November,2,1,0.4535,50
11810,MAC000018,train,November,2,2,0.5132,51
11811,MAC000018,train,November,2,3,0.4743,52
11812,MAC000018,train,November,2,4,0.4503,53
11813,MAC000018,train,November,2,5,0.4315,54
11814,MAC000018,train,November,2,6,0.3495,55
11815,MAC000018,train,November,2,7,0.3422,56
11816,MAC000018,train,November,2,8,0.362,57
11817,MAC000018,train,November,2,9,0.2875,58
11818,MAC000018,train,November,2,10,0.1618,59
11819,MAC000018,train,November,2,11,0.1555,60
11820,MAC000018,train,November,2,12,0.1497,61
11821,MAC000018,train,November,2,13,0.132,62
11822,MAC000018,train,November,2,14,0.1263,63
11823,MAC000018,train,November,2,15,0.1232,64
11824,MAC000018,train,November,2,16,0.227,65
11825,MAC000018,train,November,2,17,0.2587,66
11826,MAC000018,train,November,2,18,0.2555,67
11827,MAC000018,train,November,2,19,0.188,68
11828,MAC000018,train,November,2,20,0.2312,69
11829,MAC000018,train,November,2,21,0.2373,70
11830,MAC000018,train,November,2,22,0.2395,71
11831,MAC000018,train,November,2,23,0.1915,72
11832,MAC000018,train,November,2,24,0.1608,73
11833,MAC000018,train,November,2,25,0.1835,74
11834,MAC000018,train,November,2,26,0.3302,75
11835,MAC000018,train,November,2,27,0.1812,76
11836,MAC000018,train,November,2,28,0.1575,77
11837,MAC000018,train,November,2,29,0.1477,78
11838,MAC000018,train,November,2,30,0.1225,79
11839,MAC000018,train,November,2,31,0.1348,80
11840,MAC000018,train,November,2,32,0.2522,81
11841,MAC000018,train,November,2,33,0.306,82
11842,MAC000018,train,November,2,34,0.3755,83
11843,MAC000018,train,November,2,35,0.409,84
11844,MAC000018,train,November,2,36,0.4485,85
11845,MAC000018,train,November,2,37,0.5797,86
11846,MAC000018,train,November,2,38,0.5052,87
11847,MAC000018,train,November,2,39,0.482,88
11848,MAC000018,train,November,2,40,0.3808,89
11849,MAC000018,train,November,2,41,0.306,90
11850,MAC000018,train,November,2,42,0.3302,91
11851,MAC000018,train,November,2,43,0.3967,92
11852,MAC000018,train,November,2,44,0.4692,93
11853,MAC000018,train,November,2,45,0.4527,94
11854,MAC000018,train,November,2,46,0.4103,95
11855,MAC000018,train,November,2,47,0.4178,96
11856,MAC000018,train,November,3,0,0.385,97
11857,MAC000018,train,November,3,1,0.3842,98
11858,MAC000018,train,November,3,2,0.3415,99
11859,MAC000018,train,November,3,3,0.3628,100
11860,MAC000018,train,November,3,4,0.3203,101
11861,MAC000018,train,November,3,5,0.303,102
11862,MAC000018,train,November,3,6,0.2485,103
11863,MAC000018,train,November,3,7,0.1952,104
11864,MAC000018,train,November,3,8,0.177,105
11865,MAC000018,train,November,3,9,0.159,106
11866,MAC000018,train,November,3,10,0.1375,107
11867,MAC000018,train,November,3,11,0.145,108
11868,MAC000018,train,November,3,12,0.1373,109
11869,MAC000018,train,November,3,13,0.1415,110
11870,MAC000018,train,November,3,14,0.1393,111
11871,MAC000018,train,November,3,15,0.1297,112
11872,MAC000018,train,November,3,16,0.1985,113
11873,MAC000018,train,November,3,17,0.1852,114
11874,MAC000018,train,November,3,18,0.1695,115
11875,MAC000018,train,November,3,19,0.47,116
11876,MAC000018,train,November,3,20,0.4353,117
11877,MAC000018,train,November,3,21,0.2325,118
11878,MAC000018,train,November,3,22,0.1903,119
11879,MAC000018,train,November,3,23,0.2635,120
11880,MAC000018,train,November,3,24,0.1925,121
11881,MAC000018,train,November,3,25,0.1847,122
11882,MAC000018,train,November,3,26,0.1795,123
11883,MAC000018,train,November,3,27,0.192,124
11884,MAC000018,train,November,3,28,0.2273,125
11885,MAC000018,train,November,3,29,0.201,126
11886,MAC000018,train,November,3,30,0.2605,127
11887,MAC000018,train,November,3,31,0.2755,128
11888,MAC000018,train,November,3,32,0.2342,129
11889,MAC000018,train,November,3,33,0.298,130
11890,MAC000018,train,November,3,34,0.397,131
11891,MAC000018,train,November,3,35,0.3322,132
11892,MAC000018,train,November,3,36,0.4002,133
11893,MAC000018,train,November,3,37,0.3645,134
11894,MAC000018,train,November,3,38,0.4445,135
11895,MAC000018,train,November,3,39,0.416,136
11896,MAC000018,train,November,3,40,0.4225,137
11897,MAC000018,train,November,3,41,1.0485,138
11898,MAC000018,train,November,3,42,0.7548,139
11899,MAC000018,train,November,3,43,0.7992,140
11900,MAC000018,train,November,3,44,0.8855,141
11901,MAC000018,train,November,3,45,0.863,142
11902,MAC000018,train,November,3,46,0.7708,143
11903,MAC000018,train,November,3,47,0.7945,144
11904,MAC000018,train,November,4,0,0.6877,145
11905,MAC000018,train,November,4,1,0.6865,146
11906,MAC000018,train,November,4,2,0.7003,147
11907,MAC000018,train,November,4,3,0.6655,148
11908,MAC000018,train,November,4,4,0.626,149
11909,MAC000018,train,November,4,5,0.6335,150
11910,MAC000018,train,November,4,6,0.6542,151
11911,MAC000018,train,November,4,7,0.6487,152
11912,MAC000018,train,November,4,8,0.599,153
11913,MAC000018,train,November,4,9,0.6175,154
11914,MAC000018,train,November,4,10,0.5855,155
11915,MAC000018,train,November,4,11,0.5635,156
11916,MAC000018,train,November,4,12,0.5617,157
11917,MAC000018,train,November,4,13,0.5258,158
11918,MAC000018,train,November,4,14,0.506,159
11919,MAC000018,train,November,4,15,0.4788,160
11920,MAC000018,train,November,4,16,0.3475,161
11921,MAC000018,train,November,4,17,0.3178,162
11922,MAC000018,train,November,4,18,0.2213,163
11923,MAC000018,train,November,4,19,0.2555,164
11924,MAC000018,train,November,4,20,0.4093,165
11925,MAC000018,train,November,4,21,0.6402,166
11926,MAC000018,train,November,4,22,0.437,167
11927,MAC000018,train,November,4,23,0.1938,168
11928,MAC000018,train,November,4,24,0.1785,169
11929,MAC000018,train,November,4,25,0.1633,170
11930,MAC000018,train,November,4,26,0.1655,171
11931,MAC000018,train,November,4,27,0.174,172
11932,MAC000018,train,November,4,28,0.2573,173
11933,MAC000018,train,November,4,29,0.2645,174
11934,MAC000018,train,November,4,30,0.2252,175
11935,MAC000018,train,November,4,31,0.2112,176
11936,MAC000018,train,November,4,32,0.1983,177
11937,MAC000018,train,November,4,33,0.1945,178
11938,MAC000018,train,November,4,34,0.2665,179
11939,MAC000018,train,November,4,35,0.3197,180
11940,MAC000018,train,November,4,36,0.414,181
11941,MAC000018,train,November,4,37,0.4208,182
11942,MAC000018,train,November,4,38,0.3525,183
11943,MAC000018,train,November,4,39,0.4068,184
11944,MAC000018,train,November,4,40,0.6778,185
11945,MAC000018,train,November,4,41,0.479,186
11946,MAC000018,train,November,4,42,0.3288,187
11947,MAC000018,train,November,4,43,0.3703,188
11948,MAC000018,train,November,4,44,0.3695,189
11949,MAC000018,train,November,4,45,0.386,190
11950,MAC000018,train,November,4,46,0.377,191
11951,MAC000018,train,November,4,47,0.3712,192
11952,MAC000018,train,November,5,0,0.3358,193
11953,MAC000018,train,November,5,1,0.3426,194
11954,MAC000018,train,November,5,2,0.4196,195
11955,MAC000018,train,November,5,3,0.4966,196
11956,MAC000018,train,November,5,4,0.4342,197
11957,MAC000018,train,November,5,5,0.4044,198
11958,MAC000018,train,November,5,6,0.3862,199
11959,MAC000018,train,November,5,7,0.3422,200
11960,MAC000018,train,November,5,8,0.3204,201
11961,MAC000018,train,November,5,9,0.3316,202
11962,MAC000018,train,November,5,10,0.3276,203
11963,MAC000018,train,November,5,11,0.3084,204
11964,MAC000018,train,November,5,12,0.2622,205
11965,MAC000018,train,November,5,13,0.2506,206
11966,MAC000018,train,November,5,14,0.1894,207
11967,MAC000018,train,November,5,15,0.1932,208
11968,MAC000018,train,November,5,16,0.1698,209
11969,MAC000018,train,November,5,17,0.1798,210
11970,MAC000018,train,November,5,18,0.174,211
11971,MAC000018,train,November,5,19,0.1966,212
11972,MAC000018,train,November,5,20,0.2318,213
11973,MAC000018,train,November,5,21,0.3632,214
11974,MAC000018,train,November,5,22,0.2748,215
11975,MAC000018,train,November,5,23,0.1934,216
11976,MAC000018,train,November,5,24,0.1812,217
11977,MAC000018,train,November,5,25,0.1848,218
11978,MAC000018,train,November,5,26,0.1858,219
11979,MAC000018,train,November,5,27,0.2012,220
11980,MAC000018,train,November,5,28,0.2346,221
11981,MAC000018,train,November,5,29,0.281,222
11982,MAC000018,train,November,5,30,0.3808,223
11983,MAC000018,train,November,5,31,0.4214,224
11984,MAC000018,train,November,5,32,0.3032,225
11985,MAC000018,train,November,5,33,0.23,226
11986,MAC000018,train,November,5,34,0.2216,227
11987,MAC000018,train,November,5,35,0.3246,228
11988,MAC000018,train,November,5,36,0.709,229
11989,MAC000018,train,November,5,37,0.4518,230
11990,MAC000018,train,November,5,38,0.5028,231
11991,MAC000018,train,November,5,39,0.4648,232
11992,MAC000018,train,November,5,40,0.7458,233
11993,MAC000018,train,November,5,41,0.6018,234
11994,MAC000018,train,November,5,42,0.3756,235
11995,MAC000018,train,November,5,43,0.3518,236
11996,MAC000018,train,November,5,44,0.3548,237
11997,MAC000018,train,November,5,45,0.328,238
11998,MAC000018,train,November,5,46,0.357,239
11999,MAC000018,train,November,5,47,0.548,240
12000,MAC000018,train,November,6,0,0.3372,241
12001,MAC000018,train,November,6,1,0.2828,242
12002,MAC000018,train,November,6,2,0.267,243
12003,MAC000018,train,November,6,3,0.2268,244
12004,MAC000018,train,November,6,4,0.2198,245
12005,MAC000018,train,November,6,5,0.2132,246
12006,MAC000018,train,November,6,6,0.1828,247
12007,MAC000018,train,November,6,7,0.1692,248
12008,MAC000018,train,November,6,8,0.1664,249
12009,MAC000018,train,November,6,9,0.1586,250
12010,MAC000018,train,November,6,10,0.1734,251
12011,MAC000018,train,November,6,11,0.1732,252
12012,MAC000018,train,November,6,12,0.1958,253
12013,MAC000018,train,November,6,13,0.153,254
12014,MAC000018,train,November,6,14,0.158,255
12015,MAC000018,train,November,6,15,0.2366,256
12016,MAC000018,train,November,6,16,0.2448,257
12017,MAC000018,train,November,6,17,0.2712,258
12018,MAC000018,train,November,6,18,0.5118,259
12019,MAC000018,train,November,6,19,0.3044,260
12020,MAC000018,train,November,6,20,0.2644,261
12021,MAC000018,train,November,6,21,0.5082,262
12022,MAC000018,train,November,6,22,0.3346,263
12023,MAC000018,train,November,6,23,0.2044,264
12024,MAC000018,train,November,6,24,0.2488,265
12025,MAC000018,train,November,6,25,0.1982,266
12026,MAC000018,train,November,6,26,0.1886,267
12027,MAC000018,train,November,6,27,0.4318,268
12028,MAC000018,train,November,6,28,0.4924,269
12029,MAC000018,train,November,6,29,0.2994,270
12030,MAC000018,train,November,6,30,0.1546,271
12031,MAC000018,train,November,6,31,0.4206,272
12032,MAC000018,train,November,6,32,0.3576,273
12033,MAC000018,train,November,6,33,0.1912,274
12034,MAC000018,train,November,6,34,0.1616,275
12035,MAC000018,train,November,6,35,0.2798,276
12036,MAC000018,train,November,6,36,0.3642,277
12037,MAC000018,train,November,6,37,0.286,278
12038,MAC000018,train,November,6,38,0.3532,279
12039,MAC000018,train,November,6,39,0.6796,280
12040,MAC000018,train,November,6,40,0.5552,281
12041,MAC000018,train,November,6,41,0.492,282
12042,MAC000018,train,November,6,42,0.487,283
12043,MAC000018,train,November,6,43,0.5324,284
12044,MAC000018,train,November,6,44,0.4454,285
12045,MAC000018,train,November,6,45,0.3632,286
12046,MAC000018,train,November,6,46,0.3762,287
12047,MAC000018,train,November,6,47,0.4068,288
12048,MAC000018,train,November,7,0,0.2365,289
12049,MAC000018,train,November,7,1,0.2705,290
12050,MAC000018,train,November,7,2,0.261,291
12051,MAC000018,train,November,7,3,0.2742,292
12052,MAC000018,train,November,7,4,0.3847,293
12053,MAC000018,train,November,7,5,0.2035,294
12054,MAC000018,train,November,7,6,0.2355,295
12055,MAC000018,train,November,7,7,0.2502,296
12056,MAC000018,train,November,7,8,0.2273,297
12057,MAC000018,train,November,7,9,0.1945,298
12058,MAC000018,train,November,7,10,0.1698,299
12059,MAC000018,train,November,7,11,0.1635,300
12060,MAC000018,train,November,7,12,0.146,301
12061,MAC000018,train,November,7,13,0.1615,302
12062,MAC000018,train,November,7,14,0.1638,303
12063,MAC000018,train,November,7,15,0.142,304
12064,MAC000018,train,November,7,16,0.1633,305
12065,MAC000018,train,November,7,17,0.1718,306
12066,MAC000018,train,November,7,18,0.1388,307
12067,MAC000018,train,November,7,19,0.1467,308
12068,MAC000018,train,November,7,20,0.173,309
12069,MAC000018,train,November,7,21,0.202,310
12070,MAC000018,train,November,7,22,0.2338,311
12071,MAC000018,train,November,7,23,0.265,312
12072,MAC000018,train,November,7,24,0.1822,313
12073,MAC000018,train,November,7,25,0.1588,314
12074,MAC000018,train,November,7,26,0.1645,315
12075,MAC000018,train,November,7,27,0.1775,316
12076,MAC000018,train,November,7,28,0.2233,317
12077,MAC000018,train,November,7,29,0.2442,318
12078,MAC000018,train,November,7,30,0.396,319
12079,MAC000018,train,November,7,31,0.6372,320
12080,MAC000018,train,November,7,32,0.582,321
12081,MAC000018,train,November,7,33,0.235,322
12082,MAC000018,train,November,7,34,0.1938,323
12083,MAC000018,train,November,7,35,0.2837,324
12084,MAC000018,train,November,7,36,0.5373,325
12085,MAC000018,train,November,7,37,0.78,326
12086,MAC000018,train,November,7,38,0.7363,327
12087,MAC000018,train,November,7,39,0.3065,328
12088,MAC000018,train,November,7,40,0.2968,329
12089,MAC000018,train,November,7,41,0.3515,330
12090,MAC000018,train,November,7,42,0.366,331
12091,MAC000018,train,November,7,43,0.3377,332
12092,MAC000018,train,November,7,44,0.3595,333
12093,MAC000018,train,November,7,45,0.3705,334
12094,MAC000018,train,November,7,46,0.3105,335
12095,MAC000018,train,November,7,47,0.3017,336
3642240,MAC004249,train,December,1,0,1.3438,1
3642241,MAC004249,train,December,1,1,1.5044,2
3642242,MAC004249,train,December,1,2,1.435,3
3642243,MAC004249,train,December,1,3,1.2444,4
3642244,MAC004249,train,December,1,4,1.2106,5
3642245,MAC004249,train,December,1,5,1.0018,6
3642246,MAC004249,train,December,1,6,0.8944,7
3642247,MAC004249,train,December,1,7,0.7072,8
3642248,MAC004249,train,December,1,8,0.4548,9
3642249,MAC004249,train,December,1,9,0.5746,10
3642250,MAC004249,train,December,1,10,0.4858,11
3642251,MAC004249,train,December,1,11,0.5402,12
3642252,MAC004249,train,December,1,12,0.4818,13
3642253,MAC004249,train,December,1,13,0.4852,14
3642254,MAC004249,train,December,1,14,0.496,15
3642255,MAC004249,train,December,1,15,0.501,16
3642256,MAC004249,train,December,1,16,0.477,17
3642257,MAC004249,train,December,1,17,0.5652,18
3642258,MAC004249,train,December,1,18,0.8182,19
3642259,MAC004249,train,December,1,19,0.8454,20
3642260,MAC004249,train,December,1,20,1.0098,21
3642261,MAC004249,train,December,1,21,1.1934,22
3642262,MAC004249,train,December,1,22,1.087,23
3642263,MAC004249,train,December,1,23,0.9792,24
3642264,MAC004249,train,December,1,24,1.0776,25
3642265,MAC004249,train,December,1,25,1.2722,26
3642266,MAC004249,train,December,1,26,1.873,27
3642267,MAC004249,train,December,1,27,1.6582,28
3642268,MAC004249,train,December,1,28,1.6476,29
3642269,MAC004249,train,December,1,29,1.5468,30
3642270,MAC004249,train,December,1,30,1.3384,31
3642271,MAC004249,train,December,1,31,1.7946,32
3642272,MAC004249,train,December,1,32,1.7264,33
3642273,MAC004249,train,December,1,33,1.7344,34
3642274,MAC004249,train,December,1,34,1.4928,35
3642275,MAC004249,train,December,1,35,1.6348,36
3642276,MAC004249,train,December,1,36,1.5714,37
3642277,MAC004249,train,December,1,37,1.6394,38
3642278,MAC004249,train,December,1,38,2.0644,39
3642279,MAC004249,train,December,1,39,2.0248,40
3642280,MAC004249,train,December,1,40,1.8938,41
3642281,MAC004249,train,December,1,41,1.916,42
3642282,MAC004249,train,December,1,42,1.801,43
3642283,MAC004249,train,December,1,43,1.7576,44
3642284,MAC004249,train,December,1,44,1.7974,45
3642285,MAC004249,train,December,1,45,1.8608,46
3642286,MAC004249,train,December,1,46,1.7972,47
3642287,MAC004249,train,December,1,47,1.669,48
3642288,MAC004249,train,December,2,0,1.3896,49
3642289,MAC004249,train,December,2,1,1.232,50
3642290,MAC004249,train,December,2,2,1.1852,51
3642291,MAC004249,train,December,2,3,0.842,52
3642292,MAC004249,train,December,2,4,0.9336,53
3642293,MAC004249,train,December,2,5,0.785,54
3642294,MAC004249,train,December,2,6,0.5004,55
3642295,MAC004249,train,December,2,7,0.3994,56
3642296,MAC004249,train,December,2,8,0.409,57
3642297,MAC004249,train,December,2,9,0.4164,58
3642298,MAC004249,train,December,2,10,0.3876,59
3642299,MAC004249,train,December,2,11,0.4176,60
3642300,MAC004249,train,December,2,12,0.4364,61
3642301,MAC004249,train,December,2,13,0.4212,62
3642302,MAC004249,train,December,2,14,0.4436,63
3642303,MAC004249,train,December,2,15,0.3758,64
3642304,MAC004249,train,December,2,16,0.5068,65
3642305,MAC004249,train,December,2,17,0.549,66
3642306,MAC004249,train,December,2,18,0.8702,67
3642307,MAC004249,train,December,2,19,1.1092,68
3642308,MAC004249,train,December,2,20,1.2106,69
3642309,MAC004249,train,December,2,21,1.1198,70
3642310,MAC004249,train,December,2,22,1.2044,71
3642311,MAC004249,train,December,2,23,1.5412,72
3642312,MAC004249,train,December,2,24,1.516,73
3642313,MAC004249,train,December,2,25,1.6148,74
3642314,MAC004249,train,December,2,26,1.8302,75
3642315,MAC004249,train,December,2,27,1.7706,76
3642316,MAC004249,train,December,2,28,1.9714,77
3642317,MAC004249,train,December,2,29,2.2614,78
3642318,MAC004249,train,December,2,30,1.8878,79
